ignore_except_block,7106
hardcoded_secret,4380
assert_used,3545
http_without_tls,395
shell_injection,374
debug_true,288
exec_used,254
pickle_used,156
eval_used,144
empty_password,101
yaml_load_used,46
harcoded_tmp_dir,32
marhshal_used,16
hardcoded_keyword,2
sql_injection,1
